"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"JAAMH",42,23,0,10,9,8,4,0,4,2,8,4,0,4,2,"04/29/2016"
"NCI DAC",19,17,1,1,0,16,14,1,1,0,16,14,1,1,0,"04/29/2016"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2016"
"NHGRI",37,37,0,0,0,10,10,0,0,0,10,10,0,0,0,"04/29/2016"
"NHLBI",5,3,0,1,1,4,2,0,1,1,4,2,0,1,1,"04/29/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2016"
"NIDDK",12,12,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/29/2016"
"NINDS",6,5,0,1,0,2,1,0,1,0,2,1,0,1,0,"04/29/2016"
"All DACs",126,102,1,13,10,28,22,1,6,3,26,21,1,6,3,"04/29/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2016"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2016"
"JAAMH",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/01/2016"
"NCI DAC",15,15,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/01/2016"
"NHGRI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/01/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2016"
"NINDS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/01/2016"
"All DACs",31,31,0,0,0,5,5,0,0,0,5,5,0,0,0,"05/01/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2016"
"JAAMH",73,56,10,0,7,10,8,2,0,1,8,7,2,0,1,"05/02/2016"
"NCI DAC",32,30,2,0,0,18,17,2,0,0,18,17,2,0,0,"05/02/2016"
"NHGRI",34,34,0,0,0,12,12,0,0,0,11,11,0,0,0,"05/02/2016"
"NHLBI",21,2,1,18,0,3,1,1,1,0,3,1,1,1,0,"05/02/2016"
"NIAID",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/02/2016"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2016"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/02/2016"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2016"
"All DACs",175,137,13,18,7,36,34,5,1,1,33,31,5,1,1,"05/02/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2016"
"JAAMH",12,12,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/03/2016"
"NCI DAC",17,17,0,0,0,10,10,0,0,0,10,10,0,0,0,"05/03/2016"
"NEI",4,2,0,0,2,2,1,0,0,1,2,1,0,0,1,"05/03/2016"
"NHGRI",7,4,1,0,2,5,4,1,0,1,5,4,1,0,1,"05/03/2016"
"NHLBI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/03/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2016"
"All DACs",44,39,1,0,4,20,19,1,0,2,20,19,1,0,2,"05/03/2016"
"JAAMH",31,21,9,1,0,7,4,2,1,0,7,4,2,1,0,"05/04/2016"
"NCI DAC",21,16,3,2,0,14,13,3,2,0,13,12,3,2,0,"05/04/2016"
"NHGRI",10,9,1,0,0,8,7,1,0,0,8,7,1,0,0,"05/04/2016"
"NINDS",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/04/2016"
"All DACs",72,56,13,3,0,26,21,6,3,0,22,18,6,3,0,"05/04/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2016"
"JAAMH",18,15,2,1,0,5,4,1,1,0,5,4,1,1,0,"05/05/2016"
"NCI DAC",51,45,2,0,4,12,10,2,0,2,11,9,2,0,1,"05/05/2016"
"NHGRI",41,39,2,0,0,10,9,2,0,0,9,8,2,0,0,"05/05/2016"
"NHLBI",27,13,0,12,2,6,5,0,1,1,6,5,0,1,1,"05/05/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2016"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/05/2016"
"NIGMS",3,2,0,0,1,3,2,0,0,1,2,2,0,0,1,"05/05/2016"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2016"
"All DACs",149,122,6,13,8,19,16,4,2,3,18,15,4,2,2,"05/05/2016"
"JAAMH",13,3,2,1,7,4,2,1,1,1,4,2,1,1,1,"05/06/2016"
"NCI DAC",13,6,1,0,6,5,3,1,0,1,5,3,1,0,1,"05/06/2016"
"NEI",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"05/06/2016"
"NHGRI",10,2,1,0,7,4,2,1,0,1,4,2,1,0,1,"05/06/2016"
"NHLBI",14,4,0,0,10,3,2,0,0,1,3,2,0,0,1,"05/06/2016"
"NIAMS",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/06/2016"
"NIDDK",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/06/2016"
"NINDS",4,2,0,0,2,2,1,0,0,1,2,1,0,0,1,"05/06/2016"
"All DACs",68,28,4,1,35,13,9,3,1,1,12,9,3,1,1,"05/06/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2016"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2016"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2016"
"NCI DAC",32,31,1,0,0,2,2,1,0,0,2,2,1,0,0,"05/08/2016"
"NHGRI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/08/2016"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/08/2016"
"All DACs",40,39,1,0,0,2,2,1,0,0,2,2,1,0,0,"05/08/2016"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/09/2016"
"JAAMH",21,14,6,1,0,6,5,1,1,0,6,5,1,1,0,"05/09/2016"
"NCI DAC",24,21,2,0,1,14,11,2,0,1,13,10,2,0,1,"05/09/2016"
"NHGRI",21,21,0,0,0,8,8,0,0,0,8,8,0,0,0,"05/09/2016"
"NHLBI",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/09/2016"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/09/2016"
"NIDDK",5,3,0,2,0,2,1,0,1,0,2,1,0,1,0,"05/09/2016"
"NINDS",8,6,1,1,0,4,4,1,1,0,4,4,1,1,0,"05/09/2016"
"All DACs",97,83,9,4,1,25,21,4,2,1,22,18,4,2,1,"05/09/2016"
"JAAMH",16,14,2,0,0,3,3,1,0,0,3,3,1,0,0,"05/10/2016"
"NCI DAC",51,17,26,8,0,13,8,6,1,0,11,7,6,1,0,"05/10/2016"
"NHGRI",26,22,4,0,0,8,7,3,0,0,8,7,3,0,0,"05/10/2016"
"NHLBI",10,2,0,0,8,2,1,0,0,1,2,1,0,0,1,"05/10/2016"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/10/2016"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/10/2016"
"All DACs",111,62,32,8,9,22,16,8,1,2,20,15,8,1,2,"05/10/2016"
"CDAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/11/2016"
"JAAMH",16,10,2,3,1,3,2,1,2,1,3,2,1,2,1,"05/11/2016"
"NCI DAC",36,18,10,3,5,17,11,6,1,2,17,11,6,1,2,"05/11/2016"
"NEI",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/11/2016"
"NHGRI",31,26,3,0,2,14,11,2,0,2,14,11,2,0,2,"05/11/2016"
"NHLBI",21,1,0,1,19,4,1,0,1,3,4,1,0,1,3,"05/11/2016"
"NIAMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/11/2016"
"NIDDK",5,3,0,0,2,4,2,0,0,2,4,2,0,0,2,"05/11/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/11/2016"
"NINDS",5,2,0,1,2,3,1,0,1,1,2,1,0,1,1,"05/11/2016"
"All DACs",120,62,16,9,33,27,19,8,4,5,25,19,7,3,5,"05/11/2016"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/12/2016"
"JAAMH",12,10,0,2,0,5,4,0,1,0,5,4,0,1,0,"05/12/2016"
"NCI DAC",28,11,2,2,13,10,8,1,1,2,10,8,1,1,2,"05/12/2016"
"NEI",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/12/2016"
"NHGRI",20,19,1,0,0,9,9,1,0,0,8,8,1,0,0,"05/12/2016"
"NHLBI",50,35,2,13,0,9,7,1,1,0,9,7,1,1,0,"05/12/2016"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/12/2016"
"NIDDK",9,6,0,0,3,6,5,0,0,1,4,3,0,0,1,"05/12/2016"
"NIGMS",3,1,0,2,0,3,1,0,2,0,3,1,0,2,0,"05/12/2016"
"NINDS",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/12/2016"
"All DACs",141,101,5,19,16,28,24,3,4,3,23,20,3,4,3,"05/12/2016"
"JAAMH",69,36,7,12,14,9,7,2,2,1,8,7,2,2,1,"05/13/2016"
"NCI DAC",24,19,3,2,0,9,6,3,1,0,9,6,3,1,0,"05/13/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/13/2016"
"NHGRI",39,35,4,0,0,5,5,3,0,0,4,4,2,0,0,"05/13/2016"
"NHLBI",38,36,0,0,2,4,3,0,0,1,4,3,0,0,1,"05/13/2016"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/13/2016"
"NICHD",3,1,2,0,0,2,1,1,0,0,2,1,1,0,0,"05/13/2016"
"NIDDK",23,4,1,18,0,3,2,1,1,0,3,2,1,1,0,"05/13/2016"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"05/13/2016"
"NINDS",27,18,1,0,8,3,2,1,0,1,2,2,1,0,1,"05/13/2016"
"All DACs",231,156,18,33,24,18,15,8,4,1,17,14,7,4,1,"05/13/2016"
"NHLBI",15,3,12,0,0,1,1,1,0,0,1,1,1,0,0,"05/14/2016"
"All DACs",15,3,12,0,0,1,1,1,0,0,1,1,1,0,0,"05/14/2016"
"JAAMH",12,12,0,0,0,4,4,0,0,0,1,1,0,0,0,"05/15/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/15/2016"
"NHGRI",17,16,1,0,0,4,3,1,0,0,2,1,1,0,0,"05/15/2016"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/15/2016"
"NINDS",13,13,0,0,0,3,3,0,0,0,1,1,0,0,0,"05/15/2016"
"All DACs",44,43,1,0,0,10,9,1,0,0,3,2,1,0,0,"05/15/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/16/2016"
"JAAMH",27,21,0,6,0,4,4,0,2,0,4,4,0,2,0,"05/16/2016"
"NCI DAC",88,82,1,5,0,16,13,1,3,0,15,13,1,3,0,"05/16/2016"
"NEI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/16/2016"
"NHGRI",56,54,2,0,0,12,11,1,0,0,12,11,1,0,0,"05/16/2016"
"NHLBI",34,21,9,4,0,3,3,2,1,0,3,3,2,1,0,"05/16/2016"
"NIAMS",10,10,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/16/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/16/2016"
"NIDDK",5,4,0,1,0,4,3,0,1,0,4,3,0,1,0,"05/16/2016"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/16/2016"
"NINDS",19,15,4,0,0,4,3,2,0,0,4,3,2,0,0,"05/16/2016"
"All DACs",249,217,16,16,0,26,23,6,7,0,21,19,6,7,0,"05/16/2016"
"CDAC",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/17/2016"
"JAAMH",30,23,2,5,0,6,4,1,1,0,6,4,1,1,0,"05/17/2016"
"NCI DAC",26,8,2,0,16,10,8,2,0,1,10,8,2,0,1,"05/17/2016"
"NHGRI",6,2,4,0,0,4,2,2,0,0,4,2,2,0,0,"05/17/2016"
"NHLBI",6,2,0,0,4,3,1,0,0,2,3,1,0,0,2,"05/17/2016"
"All DACs",70,36,8,5,21,20,14,4,1,3,20,14,4,1,3,"05/17/2016"
"CDAC",2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,"05/18/2016"
"JAAMH",29,28,0,1,0,9,8,0,1,0,7,6,0,1,0,"05/18/2016"
"NCI DAC",37,31,1,2,3,16,14,1,2,1,15,13,1,2,1,"05/18/2016"
"NEI",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/18/2016"
"NHGRI",18,17,1,0,0,6,5,1,0,0,6,5,1,0,0,"05/18/2016"
"NHLBI",30,21,0,2,7,7,5,0,1,1,6,5,0,1,1,"05/18/2016"
"NICHD",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/18/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/18/2016"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/18/2016"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/18/2016"
"NINDS",8,8,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/18/2016"
"All DACs",138,118,2,8,10,28,24,2,7,2,24,20,2,7,2,"05/18/2016"
"ES DAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/19/2016"
"JAAMH",72,53,17,0,2,10,7,3,0,1,10,7,3,0,1,"05/19/2016"
"NCI DAC",79,63,15,0,1,13,13,2,0,1,12,12,1,0,1,"05/19/2016"
"NHGRI",38,35,3,0,0,13,13,2,0,0,13,13,2,0,0,"05/19/2016"
"NHLBI",44,11,0,31,2,8,3,0,4,1,8,3,0,4,1,"05/19/2016"
"NIDCR",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/19/2016"
"NIDDK",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2016"
"NIGMS",2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,"05/19/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/19/2016"
"All DACs",244,170,36,33,5,28,23,7,5,1,24,20,6,5,1,"05/19/2016"
"JAAMH",9,9,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/20/2016"
"NCI DAC",36,29,2,4,1,8,6,2,2,1,8,6,2,2,1,"05/20/2016"
"NHGRI",13,13,0,0,0,5,5,0,0,0,5,5,0,0,0,"05/20/2016"
"NHLBI",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"05/20/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/20/2016"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/20/2016"
"All DACs",65,55,2,4,4,11,9,2,2,2,11,9,2,2,2,"05/20/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"05/21/2016"
"NCI DAC",3,2,0,1,0,2,2,0,1,0,2,2,0,1,0,"05/22/2016"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/22/2016"
"All DACs",6,5,0,1,0,2,2,0,1,0,2,2,0,1,0,"05/22/2016"
"CDAC",5,2,0,1,2,4,2,0,1,1,4,2,0,1,1,"05/23/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/23/2016"
"JAAMH",186,87,21,15,63,10,7,5,3,4,10,7,5,3,4,"05/23/2016"
"NCI DAC",66,46,3,1,16,16,14,2,1,2,15,13,2,1,2,"05/23/2016"
"NEI",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"05/23/2016"
"NHGRI",58,27,1,0,30,13,11,1,0,3,12,10,1,0,3,"05/23/2016"
"NHLBI",58,13,16,5,24,9,5,2,3,3,9,5,2,3,3,"05/23/2016"
"NIAID",2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,"05/23/2016"
"NIAMS",9,1,0,0,8,3,1,0,0,2,3,1,0,0,2,"05/23/2016"
"NICHD",3,1,1,0,1,3,1,1,0,1,3,1,1,0,1,"05/23/2016"
"NIDCR",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/23/2016"
"NIDDK",20,2,0,18,0,3,2,0,2,0,3,2,0,2,0,"05/23/2016"
"NIGMS",7,4,0,0,3,5,3,0,0,2,5,3,0,0,2,"05/23/2016"
"NINDS",44,18,2,0,24,7,4,1,0,2,7,4,1,0,2,"05/23/2016"
"All DACs",466,204,44,40,178,23,21,7,5,4,22,20,7,5,4,"05/23/2016"
"JAAMH",27,19,6,2,0,12,9,1,2,0,11,8,1,2,0,"05/24/2016"
"NCI DAC",21,20,0,1,0,10,9,0,1,0,10,9,0,1,0,"05/24/2016"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/24/2016"
"NHGRI",16,15,1,0,0,7,6,1,0,0,7,6,1,0,0,"05/24/2016"
"NHLBI",10,8,2,0,0,3,3,1,0,0,2,2,1,0,0,"05/24/2016"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/24/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/24/2016"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/24/2016"
"All DACs",82,70,9,3,0,26,22,3,3,0,22,18,3,3,0,"05/24/2016"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/25/2016"
"JAAMH",76,62,2,12,0,8,8,1,2,0,8,8,1,2,0,"05/25/2016"
"NCI DAC",21,7,2,12,0,9,7,2,1,0,9,7,2,1,0,"05/25/2016"
"NEI",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/25/2016"
"NHGRI",28,5,23,0,0,4,3,1,0,0,4,3,1,0,0,"05/25/2016"
"NHLBI",21,7,0,0,14,4,3,0,0,1,4,3,0,0,1,"05/25/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/25/2016"
"NIAMS",8,6,2,0,0,2,2,1,0,0,2,2,1,0,0,"05/25/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/25/2016"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/25/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/25/2016"
"NINDS",27,21,6,0,0,3,3,1,0,0,3,3,1,0,0,"05/25/2016"
"All DACs",197,122,35,24,16,20,19,2,2,1,20,19,2,2,1,"05/25/2016"
"JAAMH",70,69,0,0,1,6,5,0,0,1,6,5,0,0,1,"05/26/2016"
"NCI DAC",27,27,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/26/2016"
"NHGRI",28,26,2,0,0,8,8,2,0,0,8,8,2,0,0,"05/26/2016"
"NHLBI",13,0,2,3,8,2,0,1,1,1,2,0,1,1,1,"05/26/2016"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/26/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/26/2016"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/26/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/26/2016"
"NIGMS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/26/2016"
"NINDS",6,3,3,0,0,3,3,1,0,0,3,3,1,0,0,"05/26/2016"
"All DACs",153,131,8,3,11,16,15,4,1,1,16,15,4,1,1,"05/26/2016"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/27/2016"
"JAAMH",25,7,0,5,13,4,1,0,2,1,4,1,0,2,1,"05/27/2016"
"NCI DAC",14,10,4,0,0,7,5,3,0,0,7,5,3,0,0,"05/27/2016"
"NHGRI",11,11,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/27/2016"
"NHLBI",6,4,0,2,0,2,2,0,1,0,2,2,0,1,0,"05/27/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/27/2016"
"NINDS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"05/27/2016"
"All DACs",60,34,4,9,13,16,10,3,5,1,16,10,3,5,1,"05/27/2016"
"NCI DAC",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/28/2016"
"All DACs",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"05/28/2016"
"NCI DAC",9,2,7,0,0,4,2,2,0,0,4,2,2,0,0,"05/29/2016"
"NHGRI",4,1,3,0,0,2,1,1,0,0,2,1,1,0,0,"05/29/2016"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"05/29/2016"
"All DACs",14,3,10,0,1,5,3,2,0,1,5,3,2,0,1,"05/29/2016"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/30/2016"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/30/2016"
"JAAMH",10,8,0,2,0,2,2,0,1,0,2,2,0,1,0,"05/30/2016"
"NCI DAC",128,126,1,1,0,7,6,1,1,0,7,6,1,1,0,"05/30/2016"
"NHGRI",46,44,2,0,0,4,4,1,0,0,4,4,1,0,0,"05/30/2016"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/30/2016"
"NIGMS",9,5,0,4,0,2,2,0,1,0,2,2,0,1,0,"05/30/2016"
"All DACs",199,188,3,8,0,9,8,2,3,0,9,8,2,3,0,"05/30/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/31/2016"
"JAAMH",24,7,13,4,0,8,3,2,4,0,8,3,2,4,0,"05/31/2016"
"NCI DAC",33,22,6,5,0,8,6,1,3,0,8,6,1,3,0,"05/31/2016"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/31/2016"
"NHGRI",13,12,1,0,0,5,5,1,0,0,5,5,1,0,0,"05/31/2016"
"NHLBI",30,24,0,4,2,5,3,0,1,1,5,3,0,1,1,"05/31/2016"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/31/2016"
"NIGMS",4,1,0,3,0,3,1,0,2,0,3,1,0,2,0,"05/31/2016"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/31/2016"
"All DACs",113,75,20,16,2,18,14,3,8,1,18,14,3,8,1,"05/31/2016"
"CDAC",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"06/01/2016"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2016"
"JAAMH",75,68,0,7,0,18,14,0,6,0,16,12,0,6,0,"06/01/2016"
"NCI DAC",76,65,3,8,0,28,27,2,2,0,23,22,2,2,0,"06/01/2016"
"NHGRI",35,30,5,0,0,17,15,3,0,0,15,13,3,0,0,"06/01/2016"
"NHLBI",78,50,20,8,0,10,9,3,2,0,10,9,3,2,0,"06/01/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2016"
"NIDDK",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"06/01/2016"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/01/2016"
"NINDS",11,10,0,0,1,5,5,0,0,1,5,5,0,0,1,"06/01/2016"
"All DACs",283,229,28,24,2,54,49,8,10,1,46,41,8,9,1,"06/01/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2016"
"JAAMH",22,14,6,2,0,7,5,1,2,0,7,5,1,2,0,"06/02/2016"
"NCI DAC",49,43,3,2,1,14,12,3,1,1,13,11,3,1,1,"06/02/2016"
"NHGRI",17,17,0,0,0,7,7,0,0,0,7,7,0,0,0,"06/02/2016"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2016"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2016"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/02/2016"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/02/2016"
"All DACs",99,85,9,4,1,25,21,4,3,1,24,20,4,3,1,"06/02/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/03/2016"
"JAAMH",39,24,6,1,8,7,4,1,1,1,7,4,1,1,1,"06/03/2016"
"NCI DAC",17,16,1,0,0,14,14,1,0,0,14,14,1,0,0,"06/03/2016"
"NHGRI",20,20,0,0,0,7,7,0,0,0,7,7,0,0,0,"06/03/2016"
"NHLBI",11,10,0,0,1,3,2,0,0,1,3,2,0,0,1,"06/03/2016"
"NIAMS",4,0,0,0,4,2,0,0,0,2,2,0,0,0,2,"06/03/2016"
"NIDDK",3,1,0,1,1,2,1,0,1,1,2,1,0,1,1,"06/03/2016"
"NIGMS",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"06/03/2016"
"NINDS",6,1,0,0,5,2,1,0,0,1,2,1,0,0,1,"06/03/2016"
"All DACs",103,73,7,2,21,22,19,2,2,2,22,19,2,2,2,"06/03/2016"
"NCI DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/04/2016"
"All DACs",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/04/2016"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/05/2016"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"06/05/2016"
"All DACs",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"06/05/2016"
"JAAMH",30,20,10,0,0,9,6,3,0,0,9,6,3,0,0,"06/06/2016"
"NCI DAC",56,34,20,2,0,15,13,3,1,0,15,13,3,1,0,"06/06/2016"
"NHGRI",31,22,9,0,0,6,5,1,0,0,6,5,1,0,0,"06/06/2016"
